ferramenta,taxa_abertura,flag_cobranca,flag_emoji,flag_exclamacao,flag_dinheiro,flag_fatura,flag_limite,flag_cashback,flag_nome,n_palavras,sentiment,sentimento,adjective,adposition,adverb,auxiliary,coordinating conjunction,determiner,interjection,noun,numeral,other,pronoun,proper noun,punctuation,space,subordinating conjunction,symbol,verb,cluster_hero,cluster_dbscan,cluster_dbscan_tsne,ano,dia,mes,dia_semana,hora
Salesforce,0.19235161460582506,1,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,0,6,2022,3,11,Thursday,10
Salesforce,0.1542519800723912,1,0,0,0,0,0,0,0,3,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6,0,6,2023,19,4,Wednesday,20
Salesforce,0.23206534257011746,1,0,1,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,16,5,Tuesday,19
Infobip,0.24240022379709064,0,1,0,0,0,0,0,0,10,0.0,bom,95.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,95.0,95.0,190.0,475.0,0.0,0.0,0.0,190.0,2,4,17,2023,16,5,Tuesday,17
Infobip,0.5133903133903134,0,0,0,0,0,1,0,0,4,0.0,neutro,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,5,0,7,2023,24,2,Friday,12
Salesforce,0.1514574899776901,0,0,1,0,0,0,0,0,8,0.0,ruim,0.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,0,0,5,2023,12,7,Wednesday,13
Salesforce,0.11485773855198114,1,0,1,0,0,0,0,0,4,0.0,neutro,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,10,2023,5,5,Friday,17
Infobip,0.19776638718218542,0,0,1,0,1,0,0,0,8,-296,neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12,0,3,2023,30,3,Thursday,14
Salesforce,0.23106790987611928,1,0,1,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,15,5,Monday,13
Infobip,0.2817052899188423,1,0,1,0,0,0,0,0,5,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,12,0,3,2023,20,4,Thursday,12
Salesforce,0.10250742101968255,1,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,2,2023,28,4,Friday,14
Infobip,0.33673353088671076,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,24,2,Friday,18
Salesforce,0.18600728348928688,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,10,2023,15,4,Saturday,18
Salesforce,0.20592780464787072,1,0,1,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,19,5,Friday,19
Salesforce,0.5189371395992018,0,0,0,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,20,4,Thursday,19
Infobip,0.2574978161700476,0,1,0,0,0,0,0,0,10,0.0,bom,95.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,95.0,95.0,190.0,475.0,0.0,0.0,0.0,190.0,2,4,17,2023,23,5,Tuesday,17
Infobip,0.3330275755317319,0,0,0,0,0,1,0,0,5,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8,0,6,2023,11,5,Thursday,19
Infobip,0.47883487007544007,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,29,5,Monday,15
Infobip,0.07964291058950834,1,0,1,0,0,0,0,0,5,0.0,ruim,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,8,2023,3,7,Monday,11
Infobip,0.05665449448284591,1,0,1,0,0,0,0,0,4,0.0,neutro,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2023,5,5,Friday,15
Salesforce,0.1948784359595622,1,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0,0,2,2022,21,9,Wednesday,11
Infobip,0.2239041931863793,0,1,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8,0,6,2023,16,6,Friday,10
Infobip,0.36020304568527917,0,1,0,0,0,1,0,0,5,0.0,neutro,42.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,14,0,7,2023,4,5,Thursday,17
Infobip,0.1920392633617002,1,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,2023,27,3,Monday,8
Infobip,0.20377171039792785,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,1,2023,18,7,Tuesday,10
Infobip,0.08454533410901383,1,0,1,0,0,0,0,0,5,0.0,ruim,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,8,2023,15,7,Saturday,8
Infobip,0.18979759621031203,0,0,1,0,0,0,0,0,6,0.0,neutro,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,12,0,3,2023,12,4,Wednesday,14
Infobip,0.45376845376845376,0,0,0,0,0,1,0,0,4,0.0,neutro,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,5,0,7,2023,24,2,Friday,12
Infobip,0.4900292475405477,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,7,7,Friday,16
Infobip,0.20789696679993047,0,0,1,0,0,0,0,0,4,0.0,bom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,13,2023,24,6,Saturday,12
Infobip,0.5149035651665692,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,12,6,Monday,15
Salesforce,0.10086841561660814,0,0,0,0,0,0,0,0,4,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,4,2023,29,6,Thursday,19
Infobip,0.08212697601600383,1,0,1,0,0,0,0,0,9,0.0,bom,0.0,6.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,18.0,0,0,5,2023,28,3,Tuesday,9
Salesforce,0.11245973170497163,1,0,1,0,0,0,0,0,4,0.0,neutro,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,10,2023,6,5,Saturday,13
Infobip,0.21431670281995663,0,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,15,2023,20,6,Tuesday,18
Salesforce,0.27530302385914174,0,0,0,0,0,1,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6,0,6,2022,7,11,Monday,18
Salesforce,0.39098601110383785,0,0,0,0,0,0,0,0,2,0.0,neutro,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,4,2023,11,5,Thursday,19
Infobip,0.2449079754601227,1,0,1,0,0,0,0,0,6,0.0,neutro,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,5,2023,22,2,Wednesday,8
Salesforce,0.2204234363488309,1,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12,0,3,2022,14,9,Wednesday,11
Salesforce,0.2611182345795654,0,0,0,0,0,1,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6,0,6,2022,31,10,Monday,19
Infobip,0.23598266541571727,0,1,0,0,0,0,0,0,10,0.0,bom,95.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,95.0,95.0,190.0,475.0,0.0,0.0,0.0,190.0,2,4,17,2023,31,5,Wednesday,17
Infobip,0.22607657044162696,0,1,0,0,0,0,0,0,7,0.1779,neutro,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,12,0,3,2023,8,5,Monday,17
Salesforce,0.11957459994245369,1,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0,0,2,2022,8,9,Thursday,11
Infobip,0.08177391444323716,1,0,1,0,0,0,0,0,5,0.0,ruim,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,8,2023,8,7,Saturday,8
Salesforce,0.21721627797872178,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6,0,6,2023,27,1,Friday,11
Salesforce,0.1765230216750032,0,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,15,2023,11,3,Saturday,18
Infobip,0.19031070076248768,0,0,1,0,1,0,0,0,8,0.0,neutro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,2,2023,30,3,Thursday,14
Infobip,0.19290443931307633,0,0,0,0,0,0,0,0,9,0.0,neutro,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,0.0,32.0,0,0,5,2023,27,2,Monday,13
Infobip,0.16504699131238118,0,1,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8,0,6,2023,23,7,Sunday,10
Infobip,0.08903306495739857,1,0,1,0,0,0,0,0,8,0.0,neutro,21.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,63.0,0,0,13,2023,6,6,Tuesday,8
Infobip,0.21194704954768032,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,12,2023,2,5,Tuesday,17
Infobip,0.46976028150428856,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,26,6,Monday,15
Salesforce,0.19654033611207286,1,0,1,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,13,5,Saturday,10
Infobip,0.2055718091626759,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,1,2023,12,6,Monday,10
Infobip,0.2117402797789905,0,0,0,0,1,0,0,0,8,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0,0,2,2023,23,3,Thursday,10
Infobip,0.4473810667948102,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,25,5,Thursday,14
Infobip,0.19206232382860336,0,0,0,0,0,0,0,0,9,0.0,neutro,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,0.0,32.0,0,0,5,2023,27,2,Monday,13
Infobip,0.18456994028712997,0,0,1,0,1,0,0,0,8,0.0,neutro,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,0,3,2023,20,4,Thursday,18
Salesforce,0.2827202629250411,1,0,1,0,1,0,0,0,6,0.0,neutro,9.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0,0,1,2023,20,2,Monday,10
Salesforce,0.16865692116718473,0,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0,0,8,2023,9,7,Sunday,18
Infobip,0.21867342627798902,0,1,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8,0,6,2023,14,5,Sunday,10
Infobip,0.2229692336073134,0,1,1,0,0,0,0,0,6,-296,neutro,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,0,6,2023,22,3,Wednesday,13
Infobip,0.21677686461101156,0,1,1,0,0,0,0,0,4,0.0,neutro,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12,0,3,2023,15,6,Thursday,12
Salesforce,0.18984659463976603,1,0,1,0,1,0,0,0,6,0.0,neutro,9.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0,0,1,2023,27,2,Monday,17
Infobip,0.06258464874311281,1,0,0,0,0,0,0,0,6,0.0,neutro,0.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,12,2023,4,5,Thursday,10
Salesforce,0.16555084710346615,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,2,2022,29,10,Saturday,9
Salesforce,0.19137125583951636,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6,0,6,2022,21,10,Friday,12
Infobip,0.07995768555795023,1,1,0,0,0,0,0,0,7,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,44.0,6,0,6,2023,28,3,Tuesday,16
Infobip,0.07093391073988278,1,0,1,0,0,0,0,0,5,0.0,ruim,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,8,2023,22,7,Saturday,8
Infobip,0.11309144000432596,1,0,1,0,1,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,1,2023,14,6,Wednesday,16
Infobip,0.192390657655871,0,0,0,0,0,0,0,0,9,0.0,neutro,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,0.0,32.0,0,0,5,2023,27,2,Monday,13
Infobip,0.15201411722885907,1,0,0,0,0,0,0,0,5,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,7,1,9,2023,25,4,Tuesday,19
Salesforce,0.16617451880639855,0,1,0,0,0,0,0,0,8,0.0,neutro,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,20.0,6,0,6,2023,28,6,Wednesday,19
Infobip,0.0859221058663252,1,0,0,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0,0,0,2023,18,7,Tuesday,17
Infobip,0.19046893335568527,0,0,1,0,0,0,0,0,9,0.0,neutro,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,0.0,32.0,0,0,5,2023,27,2,Monday,13
Salesforce,0.21218561813673398,0,1,1,0,0,0,0,0,9,0.0,neutro,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,5,0,7,2023,21,7,Friday,17
Salesforce,0.12259973964618788,1,1,0,0,0,0,0,0,6,-296,neutro,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,8,0,6,2023,21,7,Friday,7
Salesforce,0.20186404346765946,1,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,2023,25,5,Thursday,18
Infobip,0.2456951728124871,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,10,4,Monday,17
Salesforce,0.16673385916885042,0,1,0,0,0,0,0,0,8,0.0,neutro,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,20.0,6,0,6,2023,28,6,Wednesday,19
Salesforce,0.16746371339877505,1,1,0,0,0,0,0,0,7,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5,0,7,2022,8,11,Tuesday,8
Infobip,0.07294698474009194,1,0,1,0,0,0,0,0,9,0.0,bom,0.0,6.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,18.0,0,0,5,2023,31,3,Friday,9
Salesforce,0.1179213592580372,1,1,0,0,0,0,0,0,5,-296,neutro,38.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,4,7,Tuesday,13
Salesforce,0.17526099335653275,1,0,0,0,0,0,0,0,5,0.0,bom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,12,0,3,2022,1,11,Tuesday,8
Infobip,0.20211309858626766,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,1,2023,10,5,Wednesday,10
Infobip,0.23168039627416143,0,1,0,0,0,0,0,0,10,0.0,bom,95.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,95.0,95.0,190.0,475.0,0.0,0.0,0.0,190.0,2,4,17,2023,5,6,Monday,17
Infobip,0.07656269784324483,1,1,0,0,0,0,0,0,7,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,44.0,6,0,6,2023,31,3,Friday,8
Salesforce,0.11101379720505257,1,0,0,0,0,0,0,0,2,0.0,neutro,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,2023,12,5,Friday,19
Salesforce,0.3173783761460312,0,0,1,0,0,0,0,0,7,-296,neutro,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0,0,12,2022,15,12,Thursday,14
Infobip,0.08066039119087416,1,0,1,0,0,0,0,0,5,0.0,ruim,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,8,2023,10,7,Monday,8
Infobip,0.187348089155505,0,0,0,0,0,0,0,0,8,0.0,neutro,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,5,2023,17,3,Friday,13
Infobip,0.18431877768737004,0,0,0,0,1,0,0,0,8,-296,neutro,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0,0,2,2023,26,3,Sunday,10
Salesforce,0.16510625262739398,0,1,0,0,0,0,0,0,8,0.0,neutro,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,20.0,6,0,6,2023,28,6,Wednesday,19
Infobip,0.07802217853485115,1,0,0,0,0,0,0,0,2,0.0,neutro,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,2023,12,5,Friday,19
Salesforce,0.14196303272721814,1,1,0,0,0,0,0,0,5,-296,neutro,20.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5,0,7,2023,9,3,Thursday,10
Salesforce,0.25355310162855843,0,0,0,0,0,1,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6,0,6,2022,28,10,Friday,12
Infobip,0.24191611439754482,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,23,3,Thursday,17
Infobip,0.24503431662197173,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,17,3,Friday,18
Salesforce,0.15369886045208295,0,0,0,0,0,0,0,0,2,0.0,neutro,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,2023,18,5,Thursday,17
Infobip,0.2380242227042661,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,27,3,Monday,17
Salesforce,0.16590708137206459,0,1,0,0,0,0,0,0,8,0.0,neutro,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,20.0,6,0,6,2023,28,6,Wednesday,19
Infobip,0.08278511267926246,1,0,1,0,0,0,0,0,3,0.0,neutro,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,12,2023,22,5,Monday,13
Infobip,0.36916866028708134,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,28,2,Tuesday,14
Salesforce,0.22883633043639054,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,4,2023,20,4,Thursday,16
Infobip,0.2282275805547168,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,29,3,Wednesday,17
Infobip,0.09351833246967502,1,0,1,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,12,2023,24,5,Wednesday,18
Salesforce,0.16517321581588934,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,0,0,0,2023,29,5,Monday,14
