,segmento,n_seg_grupo,n_seg,n_grupo,total,per_grupo_seg,per_grupo_total,diferenca,diferenca_abs,faixa_propensao
2469,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite,228,311,27590,207177,0.7331189710610932,0.1331711531685467,0.5999478178925466,0.5999478178925466,3. Grupo com propensão entre 8-14%
3580,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,153,209,27590,207177,0.7320574162679426,0.1331711531685467,0.598886263099396,0.598886263099396,3. Grupo com propensão entre 8-14%
1351,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,310,425,27590,207177,0.7294117647058823,0.1331711531685467,0.5962406115373357,0.5962406115373357,3. Grupo com propensão entre 8-14%
4543,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,67,92,27590,207177,0.7282608695652174,0.1331711531685467,0.5950897163966707,0.5950897163966707,3. Grupo com propensão entre 8-14%
18626,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet D nr_trans_mov_conta,64,88,27590,207177,0.7272727272727273,0.1331711531685467,0.5941015741041806,0.5941015741041806,3. Grupo com propensão entre 8-14%
1363,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income,192,264,27590,207177,0.7272727272727273,0.1331711531685467,0.5941015741041806,0.5941015741041806,3. Grupo com propensão entre 8-14%
9023,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,101,139,27590,207177,0.7266187050359713,0.1331711531685467,0.5934475518674246,0.5934475518674246,3. Grupo com propensão entre 8-14%
1086,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,669,922,27590,207177,0.7255965292841648,0.1331711531685467,0.5924253761156182,0.5924253761156182,3. Grupo com propensão entre 8-14%
4613,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,74,102,27590,207177,0.7254901960784313,0.1331711531685467,0.5923190429098847,0.5923190429098847,3. Grupo com propensão entre 8-14%
8571,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,79,109,27590,207177,0.7247706422018348,0.1331711531685467,0.5915994890332882,0.5915994890332882,3. Grupo com propensão entre 8-14%
4519,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,113,156,27590,207177,0.7243589743589743,0.1331711531685467,0.5911878211904277,0.5911878211904277,3. Grupo com propensão entre 8-14%
8531,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,83,115,27590,207177,0.7217391304347827,0.1331711531685467,0.588567977266236,0.588567977266236,3. Grupo com propensão entre 8-14%
4889,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente D share_of_wallet,83,115,27590,207177,0.7217391304347827,0.1331711531685467,0.588567977266236,0.588567977266236,3. Grupo com propensão entre 8-14%
4509,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,98,136,27590,207177,0.7205882352941176,0.1331711531685467,0.587417082125571,0.587417082125571,3. Grupo com propensão entre 8-14%
4494,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,121,168,27590,207177,0.7202380952380952,0.1331711531685467,0.5870669420695486,0.5870669420695486,3. Grupo com propensão entre 8-14%
20268,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,59,82,27590,207177,0.7195121951219512,0.1331711531685467,0.5863410419534045,0.5863410419534045,3. Grupo com propensão entre 8-14%
3153,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite,92,128,27590,207177,0.71875,0.1331711531685467,0.5855788468314533,0.5855788468314533,3. Grupo com propensão entre 8-14%
1455,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,189,263,27590,207177,0.7186311787072244,0.1331711531685467,0.5854600255386777,0.5854600255386777,3. Grupo com propensão entre 8-14%
2042,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,84,117,27590,207177,0.717948717948718,0.1331711531685467,0.5847775647801713,0.5847775647801713,3. Grupo com propensão entre 8-14%
1049,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,966,1346,27590,207177,0.7176820208023774,0.1331711531685467,0.5845108676338308,0.5845108676338308,3. Grupo com propensão entre 8-14%
3044,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,149,208,27590,207177,0.7163461538461539,0.1331711531685467,0.5831750006776072,0.5831750006776072,3. Grupo com propensão entre 8-14%
2051,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,270,377,27590,207177,0.7161803713527851,0.1331711531685467,0.5830092181842385,0.5830092181842385,3. Grupo com propensão entre 8-14%
3610,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,252,352,27590,207177,0.7159090909090909,0.1331711531685467,0.5827379377405443,0.5827379377405443,3. Grupo com propensão entre 8-14%
3057,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,153,214,27590,207177,0.7149532710280374,0.1331711531685467,0.5817821178594907,0.5817821178594907,3. Grupo com propensão entre 8-14%
2210,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,175,245,27590,207177,0.7142857142857143,0.1331711531685467,0.5811145611171676,0.5811145611171676,3. Grupo com propensão entre 8-14%
4671,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,87,122,27590,207177,0.7131147540983607,0.1331711531685467,0.579943600929814,0.579943600929814,3. Grupo com propensão entre 8-14%
393,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending,1405,1971,27590,207177,0.7128361237950279,0.1331711531685467,0.5796649706264813,0.5796649706264813,3. Grupo com propensão entre 8-14%
1336,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite,196,275,27590,207177,0.7127272727272728,0.1331711531685467,0.5795561195587261,0.5795561195587261,3. Grupo com propensão entre 8-14%
3113,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite,84,118,27590,207177,0.711864406779661,0.1331711531685467,0.5786932536111143,0.5786932536111143,3. Grupo com propensão entre 8-14%
2423,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite,191,269,27590,207177,0.7100371747211895,0.1331711531685467,0.5768660215526429,0.5768660215526429,3. Grupo com propensão entre 8-14%
3797,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,268,378,27590,207177,0.708994708994709,0.1331711531685467,0.5758235558261623,0.5758235558261623,3. Grupo com propensão entre 8-14%
2399,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income D ganho_limite,56,79,27590,207177,0.7088607594936709,0.1331711531685467,0.5756896063251242,0.5756896063251242,3. Grupo com propensão entre 8-14%
8779,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,73,103,27590,207177,0.7087378640776699,0.1331711531685467,0.5755667109091233,0.5755667109091233,3. Grupo com propensão entre 8-14%
2498,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,334,472,27590,207177,0.7076271186440678,0.1331711531685467,0.5744559654755211,0.5744559654755211,3. Grupo com propensão entre 8-14%
263,- B tempo_aprovacao A flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending,58,82,27590,207177,0.7073170731707317,0.1331711531685467,0.574145920002185,0.574145920002185,3. Grupo com propensão entre 8-14%
1140,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,60,85,27590,207177,0.7058823529411765,0.1331711531685467,0.5727111997726299,0.5727111997726299,3. Grupo com propensão entre 8-14%
8635,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,67,95,27590,207177,0.7052631578947368,0.1331711531685467,0.5720920047261902,0.5720920047261902,3. Grupo com propensão entre 8-14%
8466,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,76,108,27590,207177,0.7037037037037037,0.1331711531685467,0.5705325505351571,0.5705325505351571,3. Grupo com propensão entre 8-14%
1091,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income,508,722,27590,207177,0.703601108033241,0.1331711531685467,0.5704299548646944,0.5704299548646944,3. Grupo com propensão entre 8-14%
3040,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,78,111,27590,207177,0.7027027027027027,0.1331711531685467,0.5695315495341561,0.5695315495341561,3. Grupo com propensão entre 8-14%
3707,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,309,440,27590,207177,0.7022727272727273,0.1331711531685467,0.5691015741041806,0.5691015741041806,3. Grupo com propensão entre 8-14%
2558,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,271,386,27590,207177,0.7020725388601037,0.1331711531685467,0.568901385691557,0.568901385691557,3. Grupo com propensão entre 8-14%
452,- C tempo_aprovacao A flag_autonomo D dias_atraso B tempo_relacionamento avg_vl_total_spending,73,104,27590,207177,0.7019230769230769,0.1331711531685467,0.5687519237545302,0.5687519237545302,3. Grupo com propensão entre 8-14%
834,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income D ganho_limite flag_limite_insuficiente share_of_wallet,54,77,27590,207177,0.7012987012987013,0.1331711531685467,0.5681275481301546,0.5681275481301546,3. Grupo com propensão entre 8-14%
2439,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,284,405,27590,207177,0.7012345679012346,0.1331711531685467,0.568063414732688,0.568063414732688,3. Grupo com propensão entre 8-14%
2024,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,176,251,27590,207177,0.701195219123506,0.1331711531685467,0.5680240659549594,0.5680240659549594,3. Grupo com propensão entre 8-14%
2186,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,129,184,27590,207177,0.7010869565217391,0.1331711531685467,0.5679158033531925,0.5679158033531925,3. Grupo com propensão entre 8-14%
1899,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,136,194,27590,207177,0.7010309278350515,0.1331711531685467,0.5678597746665048,0.5678597746665048,3. Grupo com propensão entre 8-14%
1081,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,228,326,27590,207177,0.6993865030674846,0.1331711531685467,0.566215349898938,0.566215349898938,3. Grupo com propensão entre 8-14%
5169,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,118,169,27590,207177,0.6982248520710059,0.1331711531685467,0.5650536989024593,0.5650536989024593,3. Grupo com propensão entre 8-14%
4848,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente C share_of_wallet,53,76,27590,207177,0.6973684210526315,0.1331711531685467,0.5641972678840849,0.5641972678840849,3. Grupo com propensão entre 8-14%
2842,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,107,154,27590,207177,0.6948051948051948,0.1331711531685467,0.5616340416366481,0.5616340416366481,3. Grupo com propensão entre 8-14%
160,- C tempo_aprovacao flag_autonomo D dias_atraso B tempo_relacionamento,104,150,27590,207177,0.6933333333333334,0.1331711531685467,0.5601621801647867,0.5601621801647867,3. Grupo com propensão entre 8-14%
2548,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,178,257,27590,207177,0.6926070038910506,0.1331711531685467,0.5594358507225039,0.5594358507225039,3. Grupo com propensão entre 8-14%
1326,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,272,394,27590,207177,0.6903553299492385,0.1331711531685467,0.5571841767806919,0.5571841767806919,3. Grupo com propensão entre 8-14%
1440,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite,131,190,27590,207177,0.6894736842105263,0.1331711531685467,0.5563025310419797,0.5563025310419797,3. Grupo com propensão entre 8-14%
1365,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income C ganho_limite,164,238,27590,207177,0.6890756302521008,0.1331711531685467,0.5559044770835542,0.5559044770835542,3. Grupo com propensão entre 8-14%
2077,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income C ganho_limite flag_limite_insuficiente,144,209,27590,207177,0.6889952153110048,0.1331711531685467,0.5558240621424582,0.5558240621424582,3. Grupo com propensão entre 8-14%
